project_gid,project_name,task_gid,task_name,section,canonical_phase,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504147,Project Kickoff,Analysis,Analysis,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504153,Create Project Charter,Analysis,Analysis,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504153,Create Project Charter,Analysis,Analysis,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504159,Create IP Agreement,Analysis,Analysis,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504159,Create IP Agreement,Analysis,Analysis,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619884,Create Course Map Document,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619884,Create Course Map Document,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619890,Develop Learning Objectives,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619890,Develop Learning Objectives,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619896,Develop Course Structure / Flow,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619896,Develop Course Structure / Flow,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619902,Finalize Modules on Course Map,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619902,Finalize Modules on Course Map,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619908,Determine Creative Treatment,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807619908,Determine Creative Treatment,Design,Design,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674227,Develop Design Document,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674227,Develop Design Document,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674233,Develop Media Asset List,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674233,Develop Media Asset List,Design,Design,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674239,Deliver Course Map,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807674239,Deliver Course Map,Design,Design,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573079,Finalize Project Charter,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573079,Finalize Project Charter,Design,Design,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573087,Finalize IP Agreement,Design,Design,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573087,Finalize IP Agreement,Design,Design,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573095,Create Scripting Document,Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004806573095,Create Scripting Document,Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807914917,Develop Production Schedule,Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807914917,Develop Production Schedule,Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807914923,Finalize Scripting (Details in Asset Spreadsheet Project),Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807914923,Finalize Scripting (Details in Asset Spreadsheet Project),Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054985995,Deliver Lookbook,Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054985995,Deliver Lookbook,Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986001,Finalize Branding,Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986001,Finalize Branding,Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986007,Develop Interactives,Pre-Production,Pre-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986007,Develop Interactives,Pre-Production,Pre-Production,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986013,Finalize Filming (Details in Asset Spreadsheet Project),Production,Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986013,Finalize Filming (Details in Asset Spreadsheet Project),Production,Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986019,Finalize Interactives,Production,Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986019,Finalize Interactives,Production,Production,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986025,Finalize Edits (Details in Asset Spreadsheet Project),Post-Production,Post-Production,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005054986025,Finalize Edits (Details in Asset Spreadsheet Project),Post-Production,Post-Production,1210005054892179,Responsible Team,enum,Media,,,Media,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060221,Finalize Assessments,Design Development,Design Development,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060221,Finalize Assessments,Design Development,Design Development,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060227,Finalize IVQ's,Design Development,Design Development,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060227,Finalize IVQ's,Design Development,Design Development,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060233,Finalize Course Build,Design Development,Design Development,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060233,Finalize Course Build,Design Development,Design Development,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060239,QA Course Build,Design Development,Design Development,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060239,QA Course Build,Design Development,Design Development,1210005054892179,Responsible Team,enum,Design,,,Design,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060245,Delivery / Handoff ,Design Development,Design Development,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210005055060245,Delivery / Handoff ,Design Development,Design Development,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004799243702,Send out survey,Post-Project Evaluation,Post-Project Evaluation,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004799243702,Send out survey,Post-Project Evaluation,Post-Project Evaluation,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004799243708,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004799243708,Create Qualtrics Report,Post-Project Evaluation,Post-Project Evaluation,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504135,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504135,Initiate Retrospective,Post-Project Evaluation,Post-Project Evaluation,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504141,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,1203976499880499,Estimated time,number,,,,,,,,
1209993089076881,Template - Full Project (Updated Jan 2025),1210004807504141,Create Final Report,Post-Project Evaluation,Post-Project Evaluation,1210005054892179,Responsible Team,enum,Project Manager,,,Project Manager,,,,
1210951195644528,LD Projects,1210951195644532,7/28 - 8/1,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1210952055793717,8/4 - 8/8,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211008115715912,8/11 - 8/15,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211262879436726,9/2 -9/5,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211363664323835,9/8 - 9/12,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211363664323839,9/15 - 9/19,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211400198165244,9/22 - 9/26,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211545314543846,9/29 - 10/3,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211545314852742,10/6 - 10/10,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211609757949650,10/13 - 10/17,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211758065431454,10/20 - 10/24,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211758065431456,10/27 - 10/31,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211823949244706,11/3-117,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211869131831696,11/10-11/14,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1211961168424544,11/17-11/21,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1212215082801879,11/24-11/25,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
1210951195644528,LD Projects,1212215082801881,12/1-12/5,AI Working Group,AI Working Group,1203976499880499,Estimated time,number,,,,,,,,
